year,sample,serial,cbserial,hhwt,cluster,strata,gq,pernum,perwt,sex,age,marst,hispan,hispand,hcovpriv,hinscare,educ,educd,empstat,empstatd,inctot,incwage,incearn
2019,201901,433174,2019000137400,139,2019004331741,300817,1,3,84,1,36,6,1,100,2,1,6,63,1,10,25000,25000,25000
2019,201901,433268,2019000139831,122,2019004332681,280117,1,2,118,2,39,6,0,0,1,1,8,81,1,10,16400,9800,9800
2019,201901,433383,2019000143031,77,2019004333831,340717,1,1,77,2,24,6,0,0,2,1,10,101,3,30,1000,1000,1000
2019,201901,433531,2019000147608,109,2019004335311,342117,1,1,109,1,64,6,0,0,2,1,10,101,1,10,57200,23000,23000
2019,201901,433536,2019000147759,93,2019004335361,320717,1,1,93,1,48,1,0,0,2,1,0,2,1,10,87000,72000,72000
2019,201901,433569,2019000148560,122,2019004335691,352417,1,1,121,2,51,6,1,100,2,1,6,65,1,10,35000,35000,35000
2019,201901,434077,2019000163111,169,2019004340771,320717,1,1,169,1,30,1,0,0,2,1,10,101,1,10,138100,135000,138000
2019,201901,434084,2019000163303,72,2019004340841,320817,1,1,73,1,44,1,0,0,2,1,6,61,1,10,66000,66000,66000
2019,201901,434240,2019000167978,63,2019004342401,70017,1,1,62,2,30,1,0,0,2,1,10,101,1,10,47000,47000,47000
2019,201901,434965,2019000188102,182,2019004349651,360117,1,1,181,1,35,6,2,200,2,1,10,101,1,10,26900,26900,26900
2019,201901,434981,2019000188437,121,2019004349811,353217,1,1,121,2,66,4,0,0,2,1,7,71,1,10,40000,40000,40000
2019,201901,435320,2019000196321,80,2019004353201,320417,1,2,81,2,67,1,0,0,1,2,10,101,1,10,12000,12000,12000
2019,201901,435387,2019000198194,58,2019004353871,330917,1,1,58,1,45,3,0,0,2,1,11,114,1,10,80000,80000,80000
2019,201901,435397,2019000198513,223,2019004353971,352317,1,2,218,1,58,1,0,0,2,1,6,63,1,10,28700,28700,28700
2019,201901,436061,2019000217506,129,2019004360611,120417,1,1,129,2,29,1,0,0,2,1,6,65,1,10,19700,19700,19700
2019,201901,436137,2019000220266,545,2019004361371,352517,1,1,545,2,31,6,0,0,2,1,11,114,1,10,6000,6000,6000
2019,201901,437516,2019000258681,18,2019004375161,50117,1,1,17,1,57,1,0,0,2,1,5,50,2,20,18400,6500,6500
2019,201901,438090,2019000274636,145,2019004380901,352117,1,1,145,1,29,6,1,100,2,1,10,101,1,10,30000,30000,30000
2019,201901,438145,2019000276156,127,2019004381451,120417,1,1,128,2,30,1,0,0,2,1,6,65,3,30,2500,2500,2500
2019,201901,438155,2019000276413,59,2019004381551,341317,1,1,58,2,57,1,0,0,2,1,6,63,1,10,45000,45000,45000
2019,201901,438196,2019000277363,94,2019004381961,342017,1,1,94,2,59,6,0,0,2,1,7,71,1,10,53700,51000,51000
2019,201901,438316,2019000280861,144,2019004383161,350117,1,1,145,1,35,1,0,0,2,1,10,101,1,10,60000,60000,60000
2019,201901,438616,2019000289103,95,2019004386161,90017,1,1,94,1,50,1,0,0,2,1,6,63,1,10,75000,75000,75000
2019,201901,438731,2019000292347,105,2019004387311,330717,1,1,105,2,58,4,0,0,2,1,7,71,1,10,50070,50000,50000
2019,201901,438857,2019000296089,170,2019004388571,110417,1,2,314,2,49,1,0,0,2,1,11,114,1,10,88260,88000,88000
2019,201901,438961,2019000299360,17,2019004389611,280117,1,1,17,1,25,1,0,0,2,1,6,63,1,10,50000,50000,50000
2019,201901,439034,2019000301012,207,2019004390341,341317,1,1,208,2,60,4,4,498,2,1,6,63,1,10,7300,7300,7300
2019,201901,439097,2019000302819,72,2019004390971,320317,1,1,72,1,54,6,0,0,1,1,11,114,1,10,21300,2500,2500
2019,201901,439464,2019000312996,39,2019004394641,352217,1,3,52,1,30,6,1,100,2,1,8,81,1,10,28000,28000,28000
2019,201901,439559,2019000315468,119,2019004395591,341117,1,1,119,1,36,4,1,100,2,1,10,101,1,10,100000,100000,100000
2019,201901,439734,2019000320788,152,2019004397341,330617,1,1,152,1,54,1,0,0,2,1,6,65,1,10,63000,48000,48000
2019,201901,439828,2019000323061,68,2019004398281,320417,1,1,67,2,34,4,0,0,2,1,10,101,1,10,78000,78000,78000
2019,201901,440147,2019000331716,265,2019004401471,350317,1,1,264,1,60,6,0,0,2,1,6,65,1,10,25000,25000,25000
2019,201901,440193,2019000333191,101,2019004401931,340817,1,1,101,1,34,1,0,0,2,1,11,114,1,10,115000,115000,115000
2019,201901,440572,2019000343702,53,2019004405721,352317,1,1,54,2,22,6,0,0,2,1,8,81,1,10,20000,20000,20000
2019,201901,440668,2019000346290,282,2019004406681,342217,1,1,282,1,51,4,0,0,2,1,7,71,1,10,65000,65000,65000
2019,201901,440719,2019000347432,72,2019004407191,352417,1,2,69,2,30,6,0,0,2,1,10,101,1,10,82000,82000,82000
2019,201901,441221,2019000362614,126,2019004412211,330817,1,1,126,1,61,1,0,0,2,1,10,101,1,10,90000,90000,90000
2019,201901,441341,2019000365883,107,2019004413411,300717,1,1,107,2,64,1,0,0,2,1,6,63,1,10,62000,50000,50000
2019,201901,441490,2019000369615,48,2019004414901,150017,1,2,54,2,46,1,0,0,2,1,11,114,1,10,60000,60000,60000
2019,201901,441595,2019000372400,39,2019004415951,341517,1,1,40,2,31,1,0,0,2,1,10,101,1,10,85000,85000,85000
2019,201901,441658,2019000374229,25,2019004416581,360117,1,1,24,2,53,1,0,0,2,1,8,81,1,10,11000,11000,11000
2019,201901,441671,2019000374584,12,2019004416711,260117,1,2,15,2,29,6,0,0,1,1,7,71,1,10,16000,16000,16000
2019,201901,441763,2019000376930,44,2019004417631,310817,1,1,44,2,36,6,0,0,1,1,6,63,1,10,200,200,200
2019,201901,441977,2019000382712,10,2019004419771,170117,1,2,15,2,49,4,0,0,2,1,7,71,1,10,50000,50000,50000
2019,201901,442596,2019000400850,105,2019004425961,160217,1,2,76,1,27,1,0,0,2,1,6,65,1,10,65000,56000,57000
2019,201901,442711,2019000403590,78,2019004427111,341417,1,3,72,2,26,6,0,0,2,1,6,63,1,10,25000,25000,25000
2019,201901,442858,2019000407997,76,2019004428581,331017,1,1,77,2,63,1,0,0,2,1,11,114,1,10,135000,75000,125000
2019,201901,442902,2019000409301,250,2019004429021,230017,1,1,250,1,37,1,0,0,1,1,6,63,1,10,40000,40000,40000
2019,201901,443009,2019000411826,94,2019004430091,341517,1,2,119,1,31,1,0,0,2,1,10,101,1,10,75000,75000,75000
2019,201901,443350,2019000421097,84,2019004433501,352617,1,2,72,2,25,1,0,0,2,1,7,71,1,10,2500,2500,2500
2019,201901,443372,2019000421835,65,2019004433721,170117,1,1,66,1,63,6,0,0,2,1,7,71,1,10,30000,30000,30000
2019,201901,443398,2019000422338,74,2019004433981,280117,1,3,65,1,28,6,0,0,2,1,10,101,1,10,25000,25000,25000
2019,201901,443569,2019000427035,48,2019004435691,352217,1,1,48,2,64,1,0,0,2,1,10,101,1,10,46800,46800,46800
2019,201901,443679,2019000430260,61,2019004436791,130017,1,1,61,1,71,1,0,0,2,2,10,101,3,30,160080,180,11880
2019,201901,443693,2019000430601,31,2019004436931,320917,1,2,36,1,44,1,0,0,2,1,10,101,1,10,555700,544000,544000
2019,201901,443715,2019000431329,122,2019004437151,130017,1,2,109,1,72,1,0,0,2,2,11,114,1,10,80000,58000,58000
2019,201901,443915,2019000437110,193,2019004439151,210017,1,1,193,2,28,6,0,0,2,1,10,101,1,10,35200,34000,34000
2019,201901,444188,2019000444392,103,2019004441881,341317,1,1,103,1,57,1,1,100,2,1,2,23,1,10,49000,49000,49000
2019,201901,444223,2019000445478,141,2019004442231,170117,1,1,140,2,44,4,0,0,2,1,10,101,1,10,70000,70000,70000
2019,201901,444256,2019000446491,90,2019004442561,350217,1,2,143,2,23,6,3,300,2,1,10,101,1,10,14000,14000,14000
2019,201901,444743,2019000459671,629,2019004447431,120517,1,1,629,2,30,4,0,0,1,1,7,71,1,10,25500,22000,22500
2019,201901,444751,2019000459810,508,2019004447511,352417,1,1,508,2,29,6,0,0,2,1,10,101,1,10,90000,90000,90000
2019,201901,444773,2019000460316,90,2019004447731,341417,1,1,90,2,46,1,0,0,2,1,10,101,1,10,80000,80000,80000
2019,201901,444883,2019000463560,117,2019004448831,170117,1,1,117,2,77,5,0,0,2,2,6,63,1,10,22200,7800,7800
2019,201901,444900,2019000463953,118,2019004449001,340117,1,2,121,2,60,1,0,0,2,1,7,71,1,10,66400,42200,66400
2019,201901,444905,2019000464088,14,2019004449051,230017,1,3,18,1,22,6,0,0,1,1,6,64,3,30,10430,10000,10000
2019,201901,444987,2019000466288,59,2019004449871,190017,1,1,59,2,55,4,0,0,2,1,11,114,1,10,65000,65000,65000
2019,201901,445014,2019000467353,79,2019004450141,341217,1,1,80,2,39,1,0,0,2,1,11,115,1,10,100000,100000,100000
2019,201901,445804,2019000489012,57,2019004458041,310617,1,3,98,1,41,4,0,0,2,1,6,63,1,10,58000,58000,58000
2019,201901,445866,2019000490853,10,2019004458661,250117,1,6,26,2,29,1,0,0,1,1,6,63,1,10,12000,12000,12000
2019,201901,445987,2019000494040,14,2019004459871,40117,1,2,13,2,56,1,0,0,2,1,6,64,1,10,26000,26000,26000
2019,201901,446263,2019000501454,16,2019004462631,10417,1,2,17,2,22,6,0,0,2,1,10,101,1,10,30000,30000,30000
2019,201901,446601,2019000510591,57,2019004466011,360117,1,1,56,2,62,1,0,0,2,1,10,101,1,10,220000,220000,220000
2019,201901,446655,2019000512340,142,2019004466551,160217,1,1,142,1,38,2,0,0,2,1,8,81,1,10,36000,36000,36000
2019,201901,446719,2019000514433,98,2019004467191,360217,1,1,98,2,50,4,0,0,2,1,10,101,1,10,214300,200000,200000
2019,201901,446748,2019000515077,11,2019004467481,240017,1,2,10,2,30,1,0,0,2,1,11,114,1,10,45000,45000,45000
2019,201901,446852,2019000518136,34,2019004468521,250117,1,2,44,2,40,1,0,0,2,1,10,101,1,10,20000,20000,20000
2019,201901,447021,2019000522536,401,2019004470211,352817,1,2,365,2,41,1,0,0,2,1,8,81,1,10,90000,90000,90000
2019,201901,447057,2019000523662,58,2019004470571,160217,1,4,141,2,23,6,0,0,2,1,0,2,1,10,20000,20000,20000
2019,201901,447285,2019000530120,177,2019004472851,330817,1,1,176,1,53,1,0,0,2,1,10,101,1,10,165000,165000,165000
2019,201901,447568,2019000538422,106,2019004475681,210017,1,1,106,2,24,6,0,0,2,1,11,114,1,10,12000,12000,12000
2019,201901,447569,2019000538425,82,2019004475691,210017,1,1,81,1,65,1,0,0,1,2,6,61,1,12,20000,20000,20000
2019,201901,447941,2019000548049,42,2019004479411,70017,1,1,41,1,41,1,0,0,1,1,6,65,1,10,41700,40000,40000
2019,201901,447957,2019000548675,271,2019004479571,330817,1,2,181,2,48,1,0,0,2,1,11,114,1,10,180000,180000,180000
2019,201901,448203,2019000556249,41,2019004482031,330817,1,2,40,1,74,1,0,0,1,2,11,115,1,10,306200,100000,100000
2019,201901,448742,2019000571200,39,2019004487421,352717,1,1,38,1,49,1,0,0,1,1,6,61,1,10,21000,21000,21000
2019,201901,448781,2019000572544,102,2019004487811,210017,1,1,102,1,57,1,0,0,2,1,10,101,1,10,57000,57000,57000
2019,201901,448857,2019000574821,71,2019004488571,341617,1,1,71,1,67,1,0,0,2,2,10,101,1,10,40900,10000,18000
2019,201901,449123,2019000582319,67,2019004491231,360217,1,1,67,2,62,4,0,0,2,1,6,61,1,10,40000,40000,40000
2019,201901,449140,2019000582866,110,2019004491401,70017,1,1,110,2,59,4,0,0,2,1,6,63,1,10,24000,24000,24000
2019,201901,449168,2019000583620,174,2019004491681,160217,1,1,173,2,54,5,0,0,2,1,4,40,1,10,18100,13500,13500
2019,201901,449352,2019000588684,15,2019004493521,60017,1,1,14,1,50,1,0,0,2,1,6,63,1,10,50000,50000,50000
2019,201901,450059,2019000609492,36,2019004500591,310617,1,1,36,2,71,4,0,0,1,2,6,65,3,30,37900,6500,6500
2019,201901,450068,2019000609825,18,2019004500681,220017,1,2,10,2,38,1,0,0,1,1,6,63,1,10,25000,25000,25000
2019,201901,450092,2019000610343,130,2019004500921,350117,1,2,244,1,28,6,1,100,2,1,1,17,1,10,55000,55000,55000
2019,201901,450205,2019000613159,19,2019004502051,220017,1,4,22,2,25,2,0,0,2,1,5,50,1,10,26000,26000,26000
2019,201901,450243,2019000614352,84,2019004502431,341717,1,3,83,1,48,1,0,0,2,1,5,50,1,12,76000,76000,76000
2019,201901,450481,2019000621821,145,2019004504811,130017,1,1,145,2,34,6,0,0,2,1,10,101,1,10,31000,27000,31000
2019,201901,450661,2019000626572,228,2019004506611,20217,1,1,228,1,40,1,0,0,1,1,6,63,1,10,158000,158000,158000
2019,201901,450795,2019000629920,13,2019004507951,160217,1,1,13,2,56,1,0,0,2,1,6,63,1,10,60000,40000,40000
2019,201901,450923,2019000632912,10,2019004509231,40117,1,1,10,1,37,3,0,0,2,1,7,71,1,10,55000,55000,55000
2019,201901,451180,2019000641410,31,2019004511801,352817,1,1,31,2,63,5,0,0,2,1,8,81,1,10,35600,33000,33000
2019,201901,451290,2019000644430,40,2019004512901,90017,1,1,40,2,53,4,0,0,1,1,6,65,1,10,36100,36000,36000
2019,201901,451513,2019000650458,45,2019004515131,220017,1,1,44,2,70,1,0,0,2,2,7,71,1,10,25200,21000,21000
2019,201901,451608,2019000653177,55,2019004516081,190017,1,2,55,1,45,1,0,0,2,1,6,64,1,10,73000,73000,73000
2019,201901,451864,2019000660382,79,2019004518641,341817,1,2,76,1,69,1,0,0,1,2,10,101,1,10,110000,55000,55000
2019,201901,452047,2019000665428,138,2019004520471,320417,1,1,138,2,51,4,0,0,2,1,11,114,1,10,195000,185000,185000
2019,201901,452178,2019000668946,171,2019004521781,200017,1,1,171,1,53,1,0,0,2,1,11,114,1,10,90000,90000,90000
2019,201901,452261,2019000671894,247,2019004522611,150017,1,1,246,1,33,6,0,0,1,1,6,63,1,10,50000,50000,50000
2019,201901,452614,2019000681353,55,2019004526141,330817,1,1,56,2,41,1,0,0,2,1,11,115,1,10,187000,172000,172000
2019,201901,452755,2019000685215,166,2019004527551,110417,1,2,163,2,56,1,0,0,2,1,11,116,1,10,145000,145000,145000
2019,201901,452993,2019000691332,142,2019004529931,350117,1,2,149,1,54,1,0,0,2,1,10,101,1,10,65000,65000,65000
2019,201901,453208,2019000697275,87,2019004532081,340717,1,1,87,1,57,1,0,0,2,1,6,63,1,10,85000,55000,85000
2019,201901,453320,2019000699901,23,2019004533201,50117,1,1,23,1,65,1,0,0,1,2,6,63,1,10,35800,26000,26000
2019,201901,453341,2019000700398,102,2019004533411,300917,1,4,195,1,25,6,0,0,2,1,7,71,1,10,36000,36000,36000
2019,201901,453543,2019000706025,96,2019004535431,120517,1,2,88,2,39,6,0,0,2,1,10,101,1,10,30000,30000,30000
2019,201901,453572,2019000706591,72,2019004535721,200017,1,2,148,2,57,2,0,0,2,1,8,81,1,10,13400,13400,13400
2019,201901,453729,2019000711015,65,2019004537291,350317,1,1,64,1,55,1,0,0,2,1,10,101,1,10,102800,100000,100000
2019,201901,453736,2019000711264,86,2019004537361,320717,1,2,136,2,64,4,0,0,2,1,6,63,1,10,6300,6300,6300
2019,201901,453745,2019000711623,255,2019004537451,310617,1,2,384,2,20,6,0,0,2,1,7,71,1,10,20000,20000,20000
2019,201901,453815,2019000713738,64,2019004538151,330717,1,1,64,1,61,1,2,200,2,1,6,63,1,10,33800,35800,35800
2019,201901,453928,2019000716987,64,2019004539281,310217,1,1,65,2,36,1,0,0,2,1,10,101,1,10,6600,5400,6600
2019,201901,454039,2019000719850,17,2019004540391,220017,1,1,16,2,34,6,0,0,2,1,6,63,1,10,30000,30000,30000
2019,201901,454482,2019000732772,86,2019004544821,330617,1,1,86,1,39,4,0,0,2,1,7,71,1,10,65000,65000,65000
2019,201901,454973,2019000746643,31,2019004549731,90017,1,2,41,2,22,6,0,0,2,1,7,71,1,10,14300,14300,14300
2019,201901,455070,2019000749408,68,2019004550701,320517,1,4,67,2,63,6,0,0,2,1,6,61,1,10,12100,2500,2500
2019,201901,455190,2019000752904,124,2019004551901,130017,1,1,123,2,29,1,0,0,2,1,10,101,1,10,38000,38000,38000
2019,201901,455291,2019000756083,106,2019004552911,352217,1,2,127,1,64,1,0,0,2,1,1,14,1,10,27900,27900,27900
2019,201901,455449,2019000759924,112,2019004554491,290117,1,1,112,2,58,4,0,0,2,1,8,81,1,10,74310,74000,74000
2019,201901,455529,2019000761951,70,2019004555291,341417,1,1,70,1,67,1,0,0,2,2,10,101,1,10,89000,65000,65000
2019,201901,455597,2019000763735,53,2019004555971,160217,1,1,53,1,63,4,0,0,2,1,5,50,1,10,100000,100000,100000
2019,201901,455741,2019000767162,30,2019004557411,160217,1,1,30,1,39,1,0,0,2,1,8,81,1,10,9800,9800,9800
2019,201901,455887,2019000770610,66,2019004558871,342117,1,2,61,1,60,1,0,0,2,1,10,101,1,10,101000,100000,100000
2019,201901,456046,2019000775023,71,2019004560461,340917,1,1,71,1,49,6,0,0,2,1,6,64,1,10,50000,50000,50000
2019,201901,456219,2019000779996,55,2019004562191,352017,1,2,82,1,39,1,1,100,2,1,6,63,1,10,30320,30000,30000
2019,201901,456362,2019000784307,90,2019004563621,340817,1,2,76,2,34,1,0,0,2,1,11,114,1,10,75000,75000,75000
2019,201901,456415,2019000785773,30,2019004564151,310217,1,2,45,1,48,6,0,0,2,1,7,71,1,10,39300,39300,39300
2019,201901,456587,2019000790163,65,2019004565871,310617,1,1,64,1,59,1,0,0,2,1,7,71,1,10,36000,36000,36000
2019,201901,456608,2019000790859,26,2019004566081,250117,1,2,36,1,49,1,0,0,2,1,8,81,1,10,180000,180000,180000
2019,201901,456816,2019000796718,15,2019004568161,10417,1,1,15,1,68,1,0,0,2,2,6,63,1,10,129100,58000,58000
2019,201901,456818,2019000796745,49,2019004568181,341117,1,2,47,2,56,1,0,0,2,1,10,101,1,10,70000,70000,70000
2019,201901,456847,2019000797510,275,2019004568471,100117,1,1,275,2,55,1,0,0,1,1,6,63,1,10,20000,20000,20000
2019,201901,456848,2019000797514,26,2019004568481,270017,1,3,41,1,30,6,0,0,2,2,6,63,1,10,20900,12500,12500
2019,201901,457047,2019000802810,103,2019004570471,353017,1,2,161,2,62,2,0,0,2,1,6,63,1,10,42500,39500,39500
2019,201901,457255,2019000808379,71,2019004572551,352017,1,2,80,2,48,1,2,200,2,1,7,71,1,10,52000,52000,52000
2019,201901,457492,2019000815287,99,2019004574921,341717,1,1,99,2,25,6,0,0,2,1,7,71,1,10,51000,50000,50000
2019,201901,457775,2019000823276,48,2019004577751,70017,1,1,47,2,66,1,0,0,2,2,11,114,2,20,76400,1400,16400
2019,201901,457958,2019000828699,242,2019004579581,120517,1,1,243,2,75,1,0,0,2,2,7,71,3,30,9200,200,200
2019,201901,458078,2019000832540,104,2019004580781,370017,1,3,87,1,47,4,0,0,2,1,8,81,1,10,80000,80000,80000
2019,201901,458219,2019000836713,132,2019004582191,352417,1,1,132,1,28,6,0,0,2,1,10,101,1,10,225000,225000,225000
2019,201901,458332,2019000839552,66,2019004583321,320217,1,1,66,2,37,1,0,0,2,1,11,114,1,10,80000,80000,80000
2019,201901,458353,2019000840117,203,2019004583531,100117,1,1,203,2,21,6,0,0,2,1,6,63,1,10,33000,33000,33000
2019,201901,458458,2019000843122,139,2019004584581,130017,1,2,124,1,49,1,0,0,2,1,4,40,1,10,51000,51000,51000
2019,201901,458562,2019000845966,41,2019004585621,360117,1,3,45,1,20,6,0,0,2,1,6,65,1,10,10000,10000,10000
2019,201901,458667,2019000848923,39,2019004586671,342017,1,2,45,2,57,1,0,0,2,1,6,63,1,10,18700,12000,12000
