host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
31025381,2015-04-11,within a day,FALSE,2,2,Little Portugal,Private room,1,2,1,NA,64,28,TRUE,96,10,10,10,10,10,10
103603969,2016-11-13,within a few hours,FALSE,0,0,Mount Pleasant West,Private room,1,3,1,NA,65,25,TRUE,100,10,10,10,10,10,10
165208963,2018-01-01,within an hour,TRUE,1,1,Mount Pleasant East,Entire home/apt,1,2,1,NA,70,162,TRUE,99,10,10,10,10,10,10
9702328,2013-10-29,within a few hours,TRUE,1,1,Niagara,Entire home/apt,1,2,1,NA,95,45,TRUE,99,10,10,10,10,10,10
17956476,2014-07-11,within a few hours,FALSE,2,2,Little Portugal,Entire home/apt,2,5,2,NA,296,1,TRUE,80,10,2,10,10,10,6
7026848,2013-06-20,within a few hours,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,99,57,TRUE,92,9,9,9,8,10,9
165307840,2018-01-01,within an hour,FALSE,1,1,East End-Danforth,Entire home/apt,1,2,1,NA,80,11,TRUE,100,10,10,10,10,10,10
11813901,2014-01-31,within a day,TRUE,2,2,Palmerston-Little Italy,Entire home/apt,1,3,1,NA,150,60,TRUE,98,10,10,10,10,10,10
163870275,2017-12-23,within an hour,TRUE,9,9,Cabbagetown-South St.James Town,Private room,2,16,0,NA,318,72,TRUE,96,9,9,10,10,10,9
42639605,2015-08-26,within an hour,TRUE,6,6,Waterfront Communities-The Island,Entire home/apt,2.5,12,3,NA,779,140,TRUE,99,10,10,9,10,10,9
9522894,2013-10-19,within a few hours,FALSE,1,1,Mount Pleasant West,Private room,1,2,1,NA,70,37,TRUE,99,10,10,10,10,10,10
3150111,2012-08-03,within an hour,TRUE,22,22,Waterfront Communities-The Island,Entire home/apt,2,6,3,NA,225,96,TRUE,96,10,9,10,10,10,9
15466568,2014-05-13,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,150,3,TRUE,100,10,10,9,10,10,10
2324488,2012-05-08,within a few hours,FALSE,2,2,Annex,Entire home/apt,1,6,2,NA,135,88,TRUE,99,10,10,10,10,9,10
156552340,2017-10-28,within an hour,TRUE,1,1,Little Portugal,Entire home/apt,1,4,1,NA,197,106,TRUE,97,10,10,10,10,10,9
165522915,2018-01-03,within a few hours,TRUE,1,1,Little Portugal,Entire home/apt,1.5,6,2,NA,225,89,TRUE,98,10,10,10,10,10,10
39965923,2015-07-29,N/A,FALSE,1,1,North St.James Town,Entire home/apt,1,2,0,NA,70,2,TRUE,100,10,8,10,10,10,10
103114066,2016-11-09,N/A,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,99,7,TRUE,97,10,9,10,10,10,10
165512575,2018-01-02,within an hour,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,135,14,TRUE,92,9,9,9,10,10,9
164815285,2017-12-29,N/A,FALSE,10,10,L'Amoreaux,Private room,1,4,2,NA,140,1,TRUE,100,10,10,10,8,6,8
18292018,2015-04-22,within an hour,FALSE,16,16,Casa Loma,Entire home/apt,1,4,1,NA,140,1,TRUE,100,10,10,10,10,10,8
164815285,2017-12-29,N/A,FALSE,10,10,L'Amoreaux,Private room,1,2,1,NA,80,4,TRUE,100,10,10,10,10,10,10
34663905,2015-05-31,within a day,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,123,1,TRUE,100,10,10,8,10,10,10
165679113,2018-01-03,within a day,FALSE,1,1,Palmerston-Little Italy,Entire home/apt,1,3,1,NA,121,19,TRUE,98,10,10,10,10,10,9
91092536,2016-08-21,within a day,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,225,25,TRUE,98,10,10,9,10,10,9
49701815,2015-11-23,within a day,TRUE,1,1,The Beaches,Entire home/apt,1,2,1,NA,89,20,TRUE,98,10,10,10,10,10,10
101618264,2016-10-28,within a day,TRUE,1,1,Weston,Entire home/apt,1,3,1,NA,65,67,TRUE,97,10,10,10,10,10,10
90135014,2016-08-15,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,95,12,TRUE,100,10,10,10,10,10,10
38382005,2015-07-13,within an hour,TRUE,1,1,Danforth East York,Entire home/apt,1,4,1,NA,99,38,TRUE,99,10,10,10,10,10,10
3403313,2012-08-28,within an hour,TRUE,1,1,Greenwood-Coxwell,Entire home/apt,1,3,1,NA,93,60,TRUE,98,10,10,10,10,9,10
3677311,2012-09-25,N/A,FALSE,1,1,University,Entire home/apt,1.5,6,3,NA,195,1,TRUE,100,10,10,10,10,10,10
107718424,2016-12-18,within an hour,TRUE,5,5,Waterfront Communities-The Island,Hotel room,1.5,4,2,NA,170,55,TRUE,97,10,10,10,10,10,10
57608769,2016-02-06,within a few hours,TRUE,0,0,Church-Yonge Corridor,Entire home/apt,1,4,2,NA,160,65,TRUE,98,10,10,9,10,10,10
2626794,2012-06-13,within an hour,TRUE,1,1,South Riverdale,Entire home/apt,1.5,2,1,NA,150,39,TRUE,99,10,10,10,10,10,10
105740308,2016-11-30,within an hour,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,114,206,TRUE,92,9,9,10,10,10,9
55040981,2016-01-17,within an hour,TRUE,0,0,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,95,139,TRUE,99,10,10,10,10,10,10
166098165,2018-01-05,N/A,FALSE,1,1,Waterfront Communities-The Island,Private room,1,1,1,NA,68,22,TRUE,97,10,10,10,10,10,9
164063972,2017-12-24,N/A,FALSE,2,2,Malvern,Entire home/apt,1,3,1,NA,65,2,TRUE,60,6,5,6,6,6,6
166475731,2018-01-07,N/A,TRUE,1,1,Bedford Park-Nortown,Entire home/apt,1,4,2,NA,125,128,TRUE,99,10,10,10,10,10,10
14908548,2014-04-29,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,121,31,TRUE,99,10,10,10,10,10,10
102880078,2016-11-07,within an hour,FALSE,2,2,Parkwoods-Donalda,Entire home/apt,1,2,1,NA,78,94,TRUE,93,10,10,10,10,10,9
160231837,2017-11-26,within an hour,TRUE,4,4,Islington-City Centre West,Entire home/apt,1.5,7,3,NA,184,28,TRUE,99,10,10,10,10,10,10
71034565,2016-05-09,within a few hours,FALSE,1,1,Playter Estates-Danforth,Entire home/apt,1,2,1,NA,81,1,TRUE,80,10,10,10,10,10,10
105820707,2016-12-01,within an hour,TRUE,6,6,Bay Street Corridor,Entire home/apt,1,4,1,NA,151,37,TRUE,98,10,10,10,10,10,10
166751343,2018-01-09,within an hour,TRUE,1,1,Oakwood Village,Private room,1,3,1,NA,76,118,TRUE,97,10,10,10,10,10,10
27530605,2015-02-10,within a few hours,TRUE,5,5,Hillcrest Village,Entire home/apt,1,4,2,NA,89,1,TRUE,100,10,10,10,10,10,10
27530605,2015-02-10,within a few hours,TRUE,5,5,Hillcrest Village,Entire home/apt,1,4,2,NA,80,1,TRUE,100,10,10,10,10,10,10
12032759,2014-02-07,N/A,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,90,24,TRUE,95,9,9,10,10,10,9
31558071,2015-04-20,within an hour,FALSE,2,2,Lawrence Park South,Entire home/apt,1.5,6,3,NA,251,55,TRUE,94,9,9,10,10,10,9
59605643,2016-02-20,within an hour,TRUE,4,4,Little Portugal,Entire home/apt,2,5,2,NA,70,239,TRUE,98,10,10,10,10,10,10
4191713,2012-11-19,within an hour,TRUE,1,1,Humewood-Cedarvale,Entire home/apt,3.5,6,3,NA,745,20,TRUE,96,9,10,9,9,10,9
167105786,2018-01-11,within an hour,TRUE,2,2,Bay Street Corridor,Entire home/apt,1,4,1,NA,179,144,TRUE,99,10,10,10,10,10,10
137183646,2017-06-26,N/A,FALSE,2,2,Weston-Pellam Park,Entire home/apt,1,5,3,NA,99,4,TRUE,90,8,8,8,10,9,9
13970018,2014-04-06,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,99,1,TRUE,100,10,10,10,10,10,10
1405908,2011-11-14,within a day,FALSE,2,2,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,219,7,TRUE,97,10,10,10,10,10,9
167250760,2018-01-11,N/A,FALSE,0,0,Church-Yonge Corridor,Private room,1,2,1,NA,99,3,TRUE,100,10,10,10,10,10,10
147671398,2017-08-25,within an hour,FALSE,12,12,Mimico (includes Humber Bay Shores),Entire home/apt,1,9,2,NA,95,120,TRUE,89,9,9,10,10,9,9
161773203,2017-12-07,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,148,182,TRUE,97,9,10,10,10,10,10
55357443,2016-01-20,within an hour,FALSE,84,84,Waterfront Communities-The Island,Entire home/apt,1.5,5,2,NA,343,9,TRUE,82,8,9,8,7,9,7
66717931,2016-04-11,N/A,FALSE,1,1,Victoria Village,Entire home/apt,1,4,2,NA,110,28,TRUE,96,10,10,10,10,9,10
11004800,2014-01-04,within an hour,TRUE,2,2,Waterfront Communities-The Island,Private room,2,2,1,NA,80,13,TRUE,98,10,10,10,10,10,10
2518222,2012-06-01,within an hour,TRUE,3,3,Little Portugal,Entire home/apt,1.5,3,1,NA,159,81,TRUE,97,9,10,10,10,10,10
37810078,2015-07-07,N/A,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,99,7,TRUE,100,10,10,10,10,10,10
152889628,2017-10-01,within an hour,FALSE,2,2,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,1,NA,69,20,TRUE,94,10,10,10,10,9,9
73775878,2016-05-24,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,199,95,TRUE,97,10,10,10,10,10,10
2321316,2012-05-08,within an hour,TRUE,3,3,Annex,Entire home/apt,1,2,1,NA,76,30,TRUE,100,10,10,10,10,10,10
167792464,2018-01-14,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Entire home/apt,1,4,1,NA,70,3,TRUE,100,10,10,10,10,10,10
74869743,2016-05-30,within a day,FALSE,1,1,Niagara,Entire home/apt,1,3,1,NA,80,16,TRUE,100,10,10,10,10,10,9
6302450,2013-05-09,N/A,FALSE,1,1,Annex,Entire home/apt,1,2,1,NA,99,19,TRUE,99,10,10,10,10,10,10
167928305,2018-01-15,within an hour,TRUE,3,3,Bedford Park-Nortown,Shared room,1,2,1,NA,99,18,TRUE,90,9,9,9,9,9,9
12795294,2014-03-04,within an hour,FALSE,6,6,Niagara,Entire home/apt,1,6,2,NA,170,62,TRUE,87,9,9,10,9,10,8
14653148,2014-04-23,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Entire home/apt,1,4,2,NA,87,3,TRUE,90,8,7,10,10,10,9
3272927,2012-08-15,within a few hours,FALSE,2,2,Englemount-Lawrence,Entire home/apt,1.5,5,2,NA,76,11,TRUE,95,10,10,10,9,9,10
168155404,2018-01-16,within a few hours,TRUE,3,3,Kingsview Village-The Westway,Entire home/apt,1,2,0,NA,78,16,TRUE,99,10,10,10,10,10,10
168182269,2018-01-16,N/A,TRUE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,105,28,TRUE,98,10,10,10,10,10,10
3741770,2012-10-02,within an hour,FALSE,2,2,Rockcliffe-Smythe,Entire home/apt,1,2,1,NA,65,13,TRUE,86,9,10,10,10,9,9
101514624,2016-10-27,within an hour,FALSE,3,3,Don Valley Village,Entire home/apt,1,4,2,NA,76,27,TRUE,96,10,10,10,10,10,9
34660578,2015-05-31,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,175,11,TRUE,100,10,10,10,10,10,10
32111375,2015-04-28,N/A,FALSE,1,1,Junction Area,Entire home/apt,2,4,2,NA,140,13,TRUE,98,10,10,9,10,10,10
12338025,2014-02-17,within an hour,FALSE,2,2,Little Portugal,Entire home/apt,1,4,2,NA,292,38,TRUE,98,10,10,10,10,10,10
133239936,2017-06-03,within an hour,TRUE,6,6,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,95,145,TRUE,94,10,9,10,10,10,10
168437651,2018-01-17,within an hour,FALSE,2,2,Church-Yonge Corridor,Entire home/apt,1,4,0,NA,89,29,TRUE,88,8,8,9,9,10,9
157932394,2017-11-08,within an hour,TRUE,3,3,North St.James Town,Entire home/apt,1,3,0,NA,125,154,TRUE,96,10,10,10,10,10,10
143311610,2017-07-30,within an hour,TRUE,4,4,Little Portugal,Entire home/apt,1.5,8,2,NA,140,60,TRUE,93,9,10,10,10,9,9
168621874,2018-01-18,N/A,FALSE,1,1,Edenbridge-Humber Valley,Entire home/apt,1,4,2,NA,99,7,TRUE,100,10,10,10,10,10,10
80369796,2016-06-27,within an hour,FALSE,7,7,Corso Italia-Davenport,Entire home/apt,1,4,1,NA,90,10,TRUE,96,10,9,10,10,10,10
51029137,2015-12-10,within a few hours,FALSE,2,2,Runnymede-Bloor West Village,Entire home/apt,1,4,1,NA,76,79,TRUE,94,10,10,10,10,10,10
168755034,2018-01-19,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,251,25,TRUE,98,10,10,10,10,10,10
27530605,2015-02-10,within a few hours,TRUE,5,5,Hillcrest Village,Entire home/apt,1,4,2,NA,80,2,TRUE,100,10,10,10,10,9,8
27530605,2015-02-10,within a few hours,TRUE,5,5,Hillcrest Village,Entire home/apt,1,4,2,NA,80,1,TRUE,100,10,10,10,10,10,10
81357837,2016-07-02,N/A,FALSE,1,1,Willowdale East,Entire home/apt,1,2,1,NA,99,8,TRUE,97,10,10,10,10,10,10
168886092,2018-01-20,N/A,FALSE,2,2,Bridle Path-Sunnybrook-York Mills,Private room,1,1,1,NA,99,2,TRUE,70,8,6,9,9,10,6
137126365,2017-06-26,within a few hours,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,2,3,2,NA,140,11,TRUE,87,10,8,9,9,10,9
169060564,2018-01-21,within a few hours,TRUE,2,2,Niagara,Entire home/apt,1,3,1,NA,110,106,TRUE,96,10,10,10,10,10,9
10022962,2013-11-14,within an hour,TRUE,2,2,South Riverdale,Entire home/apt,2,6,3,NA,180,17,TRUE,96,10,10,10,10,10,10
11310093,2014-01-14,within an hour,TRUE,1,1,Annex,Entire home/apt,1,3,0,NA,111,20,TRUE,98,10,10,10,10,10,10
5202362,2013-02-23,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Entire home/apt,2,2,2,NA,175,3,TRUE,93,10,10,9,10,9,9
85674515,2016-07-24,N/A,FALSE,2,2,Greenwood-Coxwell,Entire home/apt,1,4,2,NA,99,10,TRUE,100,10,10,10,10,10,10
12338025,2014-02-17,within an hour,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1.5,4,2,NA,305,45,TRUE,99,10,10,10,10,10,10
119777571,2017-03-08,N/A,FALSE,1,1,Moss Park,Entire home/apt,1,2,1,NA,76,15,TRUE,100,10,10,10,10,10,10
55954562,2016-01-24,N/A,TRUE,1,1,Niagara,Entire home/apt,1,4,1,NA,105,26,TRUE,99,10,10,10,10,10,10
147334677,2017-08-23,within an hour,TRUE,1,1,High Park-Swansea,Entire home/apt,1,2,1,NA,80,85,TRUE,98,10,10,10,10,10,10
20212910,2014-08-18,within a few hours,FALSE,3,3,Bendale,Entire home/apt,1,5,2,NA,64,68,TRUE,93,9,9,10,10,9,9
36807249,2015-06-26,N/A,FALSE,1,1,South Parkdale,Entire home/apt,1,3,1,NA,150,14,TRUE,99,10,10,10,10,9,10
16509419,2014-06-07,within an hour,TRUE,1,1,South Riverdale,Entire home/apt,1,4,1,NA,89,175,TRUE,97,10,9,10,10,10,9
7117800,2013-06-25,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,148,23,TRUE,99,10,10,10,10,10,10
1684087,2012-02-01,within an hour,TRUE,21,21,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,135,13,TRUE,100,10,10,10,10,10,10
34457487,2015-05-28,within an hour,TRUE,1,1,South Riverdale,Entire home/apt,1,2,0,NA,70,18,TRUE,100,10,10,10,10,10,10
169542669,2018-01-23,within an hour,TRUE,4,4,Elms-Old Rexdale,Entire home/apt,3,16,5,NA,258,45,TRUE,99,10,10,10,10,10,10
4134198,2012-11-12,within a day,TRUE,1,1,South Parkdale,Entire home/apt,1,2,1,NA,85,18,TRUE,99,10,10,10,10,10,10
95941647,2016-09-19,N/A,FALSE,1,1,Roncesvalles,Entire home/apt,1,2,1,NA,99,36,TRUE,92,10,9,10,10,8,9
85956234,2016-07-25,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,251,7,TRUE,93,10,9,9,10,10,10
158756851,2017-11-14,within a few hours,FALSE,3,3,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,368,28,TRUE,96,10,10,10,10,10,10
101514624,2016-10-27,within an hour,FALSE,3,3,Don Valley Village,Entire home/apt,2,8,3,NA,175,6,TRUE,97,9,10,10,10,9,9
169137913,2018-01-21,within an hour,FALSE,5,5,High Park-Swansea,Entire home/apt,1,2,1,NA,138,26,TRUE,97,10,10,10,10,10,9
25608352,2015-01-04,within an hour,TRUE,2,2,Dovercourt-Wallace Emerson-Junction,Private room,1,2,1,NA,81,29,TRUE,100,10,10,10,10,10,10
18727316,2014-07-23,N/A,FALSE,1,1,South Riverdale,Entire home/apt,1,3,1,NA,97,3,TRUE,100,9,9,10,10,10,10
29527662,2015-03-17,within an hour,FALSE,7,7,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,180,150,TRUE,85,9,9,8,7,9,8
16290105,2014-06-02,within an hour,FALSE,16,16,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,121,1,TRUE,100,10,10,10,10,10,10
48533163,2015-11-08,within an hour,FALSE,46,46,Waterfront Communities-The Island,Hotel room,1,3,1,NA,199,29,TRUE,94,10,9,10,10,10,9
49730820,2015-11-23,within an hour,FALSE,3,3,Moss Park,Entire home/apt,1,3,0,NA,81,31,TRUE,83,9,7,9,9,8,8
170201147,2018-01-27,within an hour,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,2.5,6,3,NA,375,27,TRUE,95,10,10,9,10,10,9
27431928,2015-02-08,within an hour,TRUE,2,2,Waterfront Communities-The Island,Private room,1,1,1,NA,150,8,TRUE,100,10,10,10,10,10,10
94329799,2016-09-09,within an hour,TRUE,3,3,Trinity-Bellwoods,Entire home/apt,1,4,1,NA,89,33,TRUE,100,10,10,10,10,10,10
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,139,17,TRUE,86,9,8,10,9,10,8
160881859,2017-12-01,N/A,FALSE,1,1,Greenwood-Coxwell,Entire home/apt,1,4,1,NA,80,70,TRUE,93,10,10,10,10,10,10
170411850,2018-01-28,within an hour,TRUE,5,5,Annex,Entire home/apt,2,5,2,NA,76,94,TRUE,95,10,9,10,10,10,9
160525449,2017-11-28,within an hour,TRUE,5,5,Waterfront Communities-The Island,Entire home/apt,1,6,1,NA,87,226,TRUE,97,10,10,10,10,10,9
51266029,2015-12-13,N/A,FALSE,4,4,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,350,3,TRUE,100,10,10,10,10,10,9
149273127,2017-09-05,within an hour,TRUE,4,4,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,245,102,TRUE,98,10,10,10,10,10,10
13973672,2014-04-06,within an hour,TRUE,1,1,University,Entire home/apt,1.5,4,1,NA,121,44,TRUE,97,10,9,10,10,10,10
35423329,2015-06-09,N/A,FALSE,2,2,Niagara,Entire home/apt,1,3,2,NA,125,3,TRUE,100,10,10,10,10,10,10
42031183,2015-08-20,N/A,TRUE,1,1,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,68,15,TRUE,100,10,10,10,10,10,10
167741140,2018-01-14,within an hour,FALSE,4,4,Kensington-Chinatown,Private room,2,2,1,NA,65,71,TRUE,95,10,9,10,10,10,10
170630245,2018-01-29,N/A,TRUE,1,1,High Park-Swansea,Entire home/apt,1,3,1,NA,95,62,TRUE,98,10,10,10,10,10,10
170633488,2018-01-29,within an hour,FALSE,1,1,Mount Pleasant West,Entire home/apt,2,4,2,NA,121,118,TRUE,94,10,9,9,10,10,9
31218638,2015-04-14,N/A,FALSE,1,1,South Riverdale,Entire home/apt,1,4,1,NA,80,4,TRUE,93,9,9,9,9,9,10
7566220,2013-07-18,N/A,FALSE,0,0,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,150,4,TRUE,100,10,10,10,10,10,10
165410069,2018-01-02,within an hour,TRUE,1,1,Moss Park,Entire home/apt,1.5,4,1,NA,148,226,TRUE,99,10,10,10,10,10,10
25608352,2015-01-04,within an hour,TRUE,2,2,Dovercourt-Wallace Emerson-Junction,Private room,1,2,1,NA,69,37,TRUE,99,10,10,10,10,9,10
170780953,2018-01-30,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,150,266,TRUE,96,NA,NA,NA,NA,NA,NA
108566720,2016-12-26,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,150,8,TRUE,100,10,10,10,10,10,10
103839457,2016-11-15,within an hour,FALSE,1,1,Old East York,Private room,1,2,1,NA,85,13,TRUE,98,10,10,10,10,10,10
8114353,2013-08-12,N/A,FALSE,2,2,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,150,19,TRUE,97,10,10,10,10,10,10
85057632,2016-07-21,within an hour,TRUE,8,8,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,156,103,TRUE,97,10,10,10,10,10,10
112762101,2017-01-22,within a few hours,FALSE,1,1,High Park-Swansea,Entire home/apt,1,4,2,NA,130,57,TRUE,94,9,9,10,10,10,10
167741140,2018-01-14,within an hour,FALSE,4,4,Kensington-Chinatown,Private room,2,2,1,NA,89,88,TRUE,96,10,10,10,10,10,10
170964862,2018-01-31,within an hour,TRUE,1,1,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,133,79,TRUE,98,10,10,10,10,10,10
61439087,2016-03-03,N/A,FALSE,1,1,High Park North,Entire home/apt,1,4,1,NA,99,4,TRUE,95,10,10,10,10,10,10
167741140,2018-01-14,within an hour,FALSE,4,4,Kensington-Chinatown,Private room,2,2,1,NA,69,100,TRUE,95,10,10,10,10,10,10
170352641,2018-01-28,within an hour,FALSE,3,3,Kensington-Chinatown,Private room,1,2,1,NA,89,97,TRUE,95,10,9,10,10,10,9
135140442,2017-06-14,a few days or more,FALSE,1,1,Eringate-Centennial-West Deane,Private room,1,2,1,NA,121,5,TRUE,100,10,10,10,10,10,10
169321484,2018-01-22,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,99,14,TRUE,98,10,10,10,10,10,10
147814712,2017-08-26,within an hour,TRUE,1,1,Niagara,Entire home/apt,1,2,1,NA,99,104,TRUE,97,10,10,10,10,10,10
74582,2010-01-28,within an hour,TRUE,4,4,University,Private room,1,1,1,NA,64,72,TRUE,95,10,9,10,10,10,10
59368738,2016-02-18,within an hour,FALSE,1,1,South Riverdale,Private room,1,2,1,NA,114,14,TRUE,91,10,9,9,9,10,10
110986914,2017-01-11,within an hour,FALSE,88,88,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,119,5,TRUE,76,8,8,10,7,9,8
21745738,2014-09-24,within an hour,TRUE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,90,61,TRUE,95,10,9,10,10,10,9
30678339,2015-04-06,N/A,FALSE,1,1,Islington-City Centre West,Entire home/apt,1,4,1,NA,109,8,TRUE,98,10,10,10,10,10,9
28630243,2015-03-02,within a few hours,FALSE,3,3,Palmerston-Little Italy,Entire home/apt,1.5,8,3,NA,249,59,TRUE,97,10,9,10,10,10,10
34016441,2015-05-23,within an hour,TRUE,4,4,York University Heights,Entire home/apt,1.5,6,2,NA,232,35,TRUE,97,10,9,10,10,10,10
5732528,2013-04-02,N/A,FALSE,1,1,Little Portugal,Entire home/apt,1.5,2,1,NA,110,2,TRUE,100,10,10,10,10,10,10
110986914,2017-01-11,within an hour,FALSE,88,88,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,119,9,TRUE,80,8,8,9,9,9,8
2080829,2012-04-06,N/A,FALSE,1,1,South Parkdale,Entire home/apt,1,2,1,NA,76,4,TRUE,100,10,10,10,10,10,10
2243069,2012-04-28,within an hour,TRUE,2,2,High Park North,Entire home/apt,1,2,1,NA,70,28,TRUE,91,9,9,10,10,10,9
97395802,2016-09-30,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,180,3,TRUE,100,10,9,9,10,10,10
171426191,2018-02-03,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,199,55,TRUE,90,9,9,9,10,10,9
158339294,2017-11-11,within an hour,FALSE,4,4,Annex,Entire home/apt,1,4,0,NA,76,53,TRUE,95,10,10,10,9,10,10
25326615,2014-12-28,within an hour,FALSE,1,1,Niagara,Entire home/apt,1,2,1,NA,110,6,TRUE,97,10,10,10,10,10,10
106839649,2016-12-10,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,5,0,NA,99,192,TRUE,98,10,10,9,10,10,10
171517526,2018-02-03,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,170,91,TRUE,96,10,10,9,10,10,10
16342061,2014-06-03,N/A,FALSE,1,1,Annex,Entire home/apt,1,4,1,NA,70,5,TRUE,100,10,10,10,10,10,10
171697186,2018-02-04,within a day,TRUE,1,1,Alderwood,Entire home/apt,1,6,1,NA,90,57,TRUE,98,10,10,10,10,9,10
5244400,2013-02-26,within a day,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,133,7,TRUE,94,10,9,10,10,10,10
160525449,2017-11-28,within an hour,TRUE,5,5,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,87,204,TRUE,95,9,10,10,10,10,9
158756851,2017-11-14,within a few hours,FALSE,3,3,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,240,9,TRUE,100,10,10,10,10,10,10
171824513,2018-02-05,within an hour,TRUE,1,1,Moss Park,Entire home/apt,1,2,1,NA,119,18,TRUE,96,10,10,10,10,10,9
6671943,2013-05-31,within an hour,TRUE,3,3,Niagara,Entire home/apt,1,2,1,NA,138,36,TRUE,99,10,10,10,10,10,10
84721968,2016-07-19,within a few hours,TRUE,11,11,Roncesvalles,Entire home/apt,1,3,1,NA,89,18,TRUE,87,9,9,10,9,9,8
171855465,2018-02-05,N/A,FALSE,1,1,Waterfront Communities-The Island,Private room,1,2,1,NA,99,1,TRUE,100,10,10,10,10,10,10
71380901,2016-05-10,N/A,FALSE,2,2,Trinity-Bellwoods,Private room,1.5,2,1,NA,99,4,TRUE,100,10,10,10,10,10,9
809517,2011-07-12,within an hour,FALSE,13,13,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,144,38,TRUE,95,10,9,9,9,10,9
13066292,2014-03-12,within an hour,FALSE,24,24,Little Portugal,Entire home/apt,2,8,3,NA,144,118,TRUE,95,10,9,10,10,10,10
92050767,2016-08-26,N/A,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,8,3,NA,516,21,TRUE,91,9,8,9,9,10,9
172052824,2018-02-06,within an hour,TRUE,3,3,Centennial Scarborough,Entire home/apt,1,4,2,NA,85,150,TRUE,97,10,10,10,10,9,9
