date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_desc
2019-01-05T00:00:00Z,12:20:00,Saturday,DOWNSVIEW PARK,MUIR,0,0,S,YU,5536,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-05T00:00:00Z,12:24:00,Saturday,WARDEN,MUSC,0,0,W,BD,5257,Miscellaneous Speed Control
2019-01-05T00:00:00Z,13:08:00,Saturday,FINCH,MUNCA,0,0,NA,YU,0,NA
2019-01-05T00:00:00Z,13:48:00,Saturday,QUEEN'S PARK,TUSC,0,0,S,YU,5696,Operator Overspeeding
2019-01-05T00:00:00Z,14:35:00,Saturday,KENNEDY BD,PUSTS,0,0,E,BD,5211,Signals - Train Stops
2019-01-05T00:00:00Z,14:39:00,Saturday,KENNEDY BD,PUSTS,0,0,E,BD,5239,Signals - Train Stops
2019-01-05T00:00:00Z,14:39:00,Saturday,SHEPPARD WEST,TUNIP,3,6,N,YU,5551,Operator Not In Position
2019-01-05T00:00:00Z,14:56:00,Saturday,ST CLAIR,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-05T00:00:00Z,15:02:00,Saturday,WARDEN,MUSC,0,0,W,BD,5128,Miscellaneous Speed Control
2019-01-05T00:00:00Z,15:03:00,Saturday,KING,EUSC,0,0,S,YU,6051,Speed Control Equipment
2019-01-05T00:00:00Z,16:00:00,Saturday,DUPONT,TUATC,11,14,N,YU,5841,ATC Operator Related
2019-01-05T00:00:00Z,16:05:00,Saturday,COLLEGE,MUPAA,0,0,S,YU,5746,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-05T00:00:00Z,17:20:00,Saturday,RUNNYMEDE,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-05T00:00:00Z,17:32:00,Saturday,KENNEDY BD,PUSTS,5,9,E,BD,5049,Signals - Train Stops
2019-01-05T00:00:00Z,18:02:00,Saturday,QUEEN'S PARK,MUNCA,0,0,NA,YU,0,NA
2019-01-05T00:00:00Z,20:15:00,Saturday,KENNEDY BD,TUSC,0,0,W,BD,5061,Operator Overspeeding
2019-01-05T00:00:00Z,20:52:00,Saturday,WILSON,SUDP,5,10,S,YU,5756,Disorderly Patron
2019-01-05T00:00:00Z,22:00:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-01-05T00:00:00Z,22:12:00,Saturday,WARDEN,EUSC,0,0,E,BD,5339,Speed Control Equipment
2019-01-05T00:00:00Z,22:40:00,Saturday,BLOOR DANFORTH SUBWAY,MUO,0,0,NA,BD,0,Miscellaneous Other
2019-01-05T00:00:00Z,22:49:00,Saturday,DUNDAS,SUAE,0,0,N,YU,0,Assault / Employee Involved
2019-01-05T00:00:00Z,22:55:00,Saturday,COXWELL,SUDP,8,13,E,BD,5149,Disorderly Patron
2019-01-05T00:00:00Z,23:38:00,Saturday,DAVISVILLE,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-06T00:00:00Z,01:39:00,Sunday,VICTORIA PARK,SUDP,0,0,NA,BD,0,Disorderly Patron
2019-01-06T00:00:00Z,03:14:00,Sunday,SHEPPARD WEST,SUUT,0,0,S,YU,0,Unauthorized at Track Level
2019-01-06T00:00:00Z,07:58:00,Sunday,DAVISVILLE,MUCL,5,10,S,YU,5596,Divisional Clerk Related
2019-01-06T00:00:00Z,08:10:00,Sunday,KENNEDY BD,MUSC,0,0,W,BD,5126,Miscellaneous Speed Control
2019-01-06T00:00:00Z,08:27:00,Sunday,KENNEDY BD,EUBO,3,8,W,BD,5279,Body
2019-01-06T00:00:00Z,08:31:00,Sunday,BROADVIEW,SUDP,0,0,NA,BD,0,Disorderly Patron
2019-01-06T00:00:00Z,08:31:00,Sunday,PAPE,SUO,5,10,E,BD,5239,Passenger Other
2019-01-06T00:00:00Z,08:41:00,Sunday,SUMMERHILL,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-01-06T00:00:00Z,09:50:00,Sunday,LAWRENCE,MUI,18,23,S,YU,5491,Injured or ill Customer (On Train) - Transported
2019-01-06T00:00:00Z,12:27:00,Sunday,FINCH,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-06T00:00:00Z,14:18:00,Sunday,FINCH,MUSC,0,0,S,YU,5866,Miscellaneous Speed Control
2019-01-06T00:00:00Z,14:20:00,Sunday,KIPLING,MUIR,4,8,E,BD,5193,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-06T00:00:00Z,14:39:00,Sunday,KIPLING,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-01-06T00:00:00Z,14:58:00,Sunday,DAVISVILLE,SUDP,3,7,S,YU,5606,Disorderly Patron
2019-01-06T00:00:00Z,15:13:00,Sunday,WOODBINE,MUSC,0,0,E,BD,5329,Miscellaneous Speed Control
2019-01-06T00:00:00Z,15:38:00,Sunday,DAVISVILLE,TUSC,0,0,S,YU,5471,Operator Overspeeding
2019-01-06T00:00:00Z,15:51:00,Sunday,QUEEN,MUPAA,0,0,S,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-06T00:00:00Z,16:02:00,Sunday,ISLINGTON,PUMST,0,0,NA,BD,0,Station Stairway Incident
2019-01-06T00:00:00Z,17:08:00,Sunday,MAIN STREET,SUAP,0,0,NA,BD,0,Assault / Patron Involved
2019-01-06T00:00:00Z,17:39:00,Sunday,KIPLING,EUSC,0,0,E,BD,5079,Speed Control Equipment
2019-01-06T00:00:00Z,19:01:00,Sunday,PIONEER VILLAGE STATIO,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-01-06T00:00:00Z,19:04:00,Sunday,KENNEDY BD,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-01-06T00:00:00Z,22:00:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-01-06T00:00:00Z,22:23:00,Sunday,KENNEDY BD,MUNCA,0,0,NA,BD,0,NA
2019-01-06T00:00:00Z,22:26:00,Sunday,VICTORIA PARK,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-06T00:00:00Z,22:47:00,Sunday,ISLINGTON,MUIR,0,0,W,BD,0,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-06T00:00:00Z,22:50:00,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,NA,BD,0,Miscellaneous General Delays
2019-01-06T00:00:00Z,22:55:00,Sunday,KIPLING,SUO,5,10,E,BD,5193,Passenger Other
2019-01-06T00:00:00Z,23:34:00,Sunday,FINCH,MUIR,5,10,N,YU,5781,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-07T00:00:00Z,00:10:00,Monday,DUNDAS WEST,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,05:32:00,Monday,FINCH,TUSC,0,0,S,YU,5591,Operator Overspeeding
2019-01-07T00:00:00Z,05:34:00,Monday,ST PATRICK,TUSC,0,0,S,YU,5696,Operator Overspeeding
2019-01-07T00:00:00Z,05:46:00,Monday,COXWELL,MUSC,0,0,E,BD,5133,Miscellaneous Speed Control
2019-01-07T00:00:00Z,06:02:00,Monday,CHRISTIE,PUTWZ,3,7,E,BD,5252,Work Zone Problems - Track
2019-01-07T00:00:00Z,06:21:00,Monday,SHEPPARD WEST,MUATC,0,0,S,YU,5966,ATC Project
2019-01-07T00:00:00Z,06:29:00,Monday,PAPE,MUSC,0,0,W,BD,5060,Miscellaneous Speed Control
2019-01-07T00:00:00Z,07:04:00,Monday,COXWELL,MUSC,0,0,W,BD,5216,Miscellaneous Speed Control
2019-01-07T00:00:00Z,07:28:00,Monday,COXWELL,MUSC,0,0,E,BD,5308,Miscellaneous Speed Control
2019-01-07T00:00:00Z,07:29:00,Monday,KENNEDY SRT,MRPAA,0,0,N,SRT,301,NA
2019-01-07T00:00:00Z,07:38:00,Monday,FINCH,MUSC,0,0,S,YU,6056,Miscellaneous Speed Control
2019-01-07T00:00:00Z,07:39:00,Monday,COXWELL,MUSC,0,0,E,BD,5147,Miscellaneous Speed Control
2019-01-07T00:00:00Z,07:56:00,Monday,CASTLE FRANK,MUIR,3,5,W,BD,5068,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-07T00:00:00Z,08:10:00,Monday,YORK MILLS,MUPAA,0,0,S,YU,5381,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,08:17:00,Monday,FINCH,MUPAA,0,0,S,YU,5591,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,08:38:00,Monday,HIGH PARK,MUIR,3,5,E,BD,5219,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-07T00:00:00Z,08:44:00,Monday,KENNEDY BD,TUST,3,5,W,BD,5077,Storm Trains
2019-01-07T00:00:00Z,09:00:00,Monday,BLOOR DANFORTH SUBWAY,MUWEA,0,0,W,BD,5077,Weather Reports / Related Delays
2019-01-07T00:00:00Z,09:00:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUWEA,0,0,S,YU,6051,Weather Reports / Related Delays
2019-01-07T00:00:00Z,09:08:00,Monday,WELLESLEY,MUIR,5,7,S,YU,6081,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-07T00:00:00Z,09:25:00,Monday,ROYAL YORK,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,09:28:00,Monday,WARDEN,MUSC,0,0,E,BD,5205,Miscellaneous Speed Control
2019-01-07T00:00:00Z,10:27:00,Monday,WILSON,MUATC,0,0,S,YU,6011,ATC Project
2019-01-07T00:00:00Z,11:06:00,Monday,FINCH WEST,PUMST,0,0,NA,YU,0,Station Stairway Incident
2019-01-07T00:00:00Z,11:35:00,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,NA,BD,0,Miscellaneous General Delays
2019-01-07T00:00:00Z,11:51:00,Monday,SHEPPARD WEST,TUNIP,3,6,N,YU,5931,Operator Not In Position
2019-01-07T00:00:00Z,11:55:00,Monday,JANE,MUSC,0,0,E,BD,5149,Miscellaneous Speed Control
2019-01-07T00:00:00Z,12:14:00,Monday,ST CLAIR,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,13:03:00,Monday,KENNEDY BD,TUSC,0,0,E,BD,5151,Operator Overspeeding
2019-01-07T00:00:00Z,13:27:00,Monday,BAY,MUPAA,0,0,E,BD,5211,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,13:38:00,Monday,KIPLING,MUSC,0,0,W,BD,5042,Miscellaneous Speed Control
2019-01-07T00:00:00Z,13:39:00,Monday,BATHURST,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,13:55:00,Monday,DOWNSVIEW PARK,SUDP,0,0,NA,YU,0,Disorderly Patron
2019-01-07T00:00:00Z,14:07:00,Monday,SHEPPARD WEST,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,15:11:00,Monday,SPADINA BD,SUDP,3,6,E,BD,5191,Disorderly Patron
2019-01-07T00:00:00Z,15:21:00,Monday,EGLINTON,MUTO,4,7,S,YU,5516,Misc. Transportation Other - Employee Non-Chargeable
2019-01-07T00:00:00Z,15:22:00,Monday,GLENCAIRN,MUATC,5,8,S,YU,6131,ATC Project
2019-01-07T00:00:00Z,15:22:00,Monday,MAIN STREET,PUTD,0,0,E,BD,5334,Track Level Debris - Controllable
2019-01-07T00:00:00Z,15:26:00,Monday,CHESTER,SUDP,0,0,NA,BD,0,Disorderly Patron
2019-01-07T00:00:00Z,15:37:00,Monday,DAVISVILLE,MUNCA,0,0,NA,YU,0,NA
2019-01-07T00:00:00Z,15:52:00,Monday,ST CLAIR WEST,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,16:17:00,Monday,SHEPPARD WEST,MUIR,5,7,S,YU,6101,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-07T00:00:00Z,16:42:00,Monday,SHEPPARD WEST,MUI,3,5,S,YU,5516,Injured or ill Customer (On Train) - Transported
2019-01-07T00:00:00Z,17:00:00,Monday,VAUGHAN MC,TUNIP,3,5,S,YU,5736,Operator Not In Position
2019-01-07T00:00:00Z,17:05:00,Monday,COXWELL,SUO,15,17,E,BD,5366,Passenger Other
2019-01-07T00:00:00Z,17:13:00,Monday,SPADINA YUS,MUI,8,10,S,YU,5601,Injured or ill Customer (On Train) - Transported
2019-01-07T00:00:00Z,17:24:00,Monday,WOODBINE,TUSC,0,0,W,BD,5308,Operator Overspeeding
2019-01-07T00:00:00Z,17:47:00,Monday,BATHURST,TUSC,0,0,E,BD,5165,Operator Overspeeding
2019-01-07T00:00:00Z,18:38:00,Monday,KIPLING,MUPAA,0,0,E,BD,5245,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,18:48:00,Monday,ROYAL YORK,SUEAS,19,22,E,BD,5237,Emergency Alarm Station Activation
2019-01-07T00:00:00Z,18:50:00,Monday,YORK MILLS,TUMVS,0,0,N,YU,5771,Operator Violated Signal
2019-01-07T00:00:00Z,18:59:00,Monday,VICTORIA PARK,EUNT,9,12,W,BD,5044,Equipment - No Trouble Found
2019-01-07T00:00:00Z,19:11:00,Monday,OLD MILL,SUEAS,11,15,W,BD,5129,Emergency Alarm Station Activation
2019-01-07T00:00:00Z,19:23:00,Monday,WELLESLEY,SUUT,0,0,S,YU,5961,Unauthorized at Track Level
2019-01-07T00:00:00Z,19:34:00,Monday,QUEEN'S PARK,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-01-07T00:00:00Z,19:38:00,Monday,YORK MILLS,MUSC,0,0,S,YU,5746,Miscellaneous Speed Control
2019-01-07T00:00:00Z,19:39:00,Monday,VICTORIA PARK,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-01-07T00:00:00Z,19:48:00,Monday,WOODBINE,MUPAA,0,0,W,BD,5031,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,20:10:00,Monday,EGLINTON,MUPLB,8,0,S,YU,5821,Fire/Smoke Plan B - Source TTC
2019-01-07T00:00:00Z,20:28:00,Monday,MAIN STREET,MUSC,0,0,W,BD,5000,Miscellaneous Speed Control
2019-01-07T00:00:00Z,20:33:00,Monday,KIPLING,MUSC,0,0,W,BD,5029,Miscellaneous Speed Control
2019-01-07T00:00:00Z,20:34:00,Monday,YORK MILLS,MUPAA,3,6,S,YU,5926,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,20:35:00,Monday,EGLINTON,MUSC,0,0,S,YU,5941,Miscellaneous Speed Control
2019-01-07T00:00:00Z,20:37:00,Monday,DUNDAS WEST,MUSC,3,6,E,BD,5334,Miscellaneous Speed Control
2019-01-07T00:00:00Z,20:43:00,Monday,ST GEORGE YUS,MUSC,0,0,S,YU,6051,Miscellaneous Speed Control
2019-01-07T00:00:00Z,21:06:00,Monday,KENNEDY BD,MUSC,0,0,E,BD,5147,Miscellaneous Speed Control
2019-01-07T00:00:00Z,21:10:00,Monday,DUNDAS WEST,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-07T00:00:00Z,22:00:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-01-07T00:00:00Z,22:09:00,Monday,ROYAL YORK,SUDP,4,8,W,BD,5023,Disorderly Patron
2019-01-07T00:00:00Z,22:28:00,Monday,YORK UNIVERSITY STATIO,MUPAA,0,0,N,YU,5601,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-07T00:00:00Z,22:46:00,Monday,SHEPPARD,MUPAA,0,0,N,YU,6021,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-08T00:00:00Z,00:20:00,Tuesday,DUNDAS WEST,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-08T00:00:00Z,02:40:00,Tuesday,YORK UNIVERSITY STATIO,PUMO,0,0,NA,YU,0,Station Other
2019-01-08T00:00:00Z,05:36:00,Tuesday,FINCH,TUSC,0,0,S,YU,5976,Operator Overspeeding
2019-01-08T00:00:00Z,06:19:00,Tuesday,SHEPPARD WEST,MUATC,0,0,S,YU,5851,ATC Project
2019-01-08T00:00:00Z,06:21:00,Tuesday,DUPONT,TUATC,3,7,N,YU,5976,ATC Operator Related
2019-01-08T00:00:00Z,06:29:00,Tuesday,LAWRENCE WEST,TUATC,3,7,N,YU,5891,ATC Operator Related
2019-01-08T00:00:00Z,07:19:00,Tuesday,WILSON,TUATC,3,5,S,YU,5961,ATC Operator Related
2019-01-08T00:00:00Z,07:30:00,Tuesday,GREENWOOD,TUNIP,3,5,E,BD,5198,Operator Not In Position
2019-01-08T00:00:00Z,07:34:00,Tuesday,WILSON YARD,PUSRA,3,5,N,YU,5916,Subway Radio System Fault
2019-01-08T00:00:00Z,07:39:00,Tuesday,WILSON,EUCD,3,5,S,YU,5671,Consequential Delay (2nd Delay Same Fault)
2019-01-08T00:00:00Z,07:51:00,Tuesday,DUNDAS,SUO,0,0,NA,YU,0,Passenger Other
2019-01-08T00:00:00Z,07:51:00,Tuesday,SHEPPARD WEST,SUSA,11,15,S,YU,5526,Sexual Assault
2019-01-08T00:00:00Z,07:57:00,Tuesday,DUPONT,MUSC,0,0,S,YU,5021,Miscellaneous Speed Control
2019-01-08T00:00:00Z,08:44:00,Tuesday,ST GEORGE BD,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-08T00:00:00Z,09:04:00,Tuesday,WOODBINE,PUSTS,3,5,W,BD,5058,Signals - Train Stops
2019-01-08T00:00:00Z,09:16:00,Tuesday,DONLANDS,SUDP,0,0,E,BD,5336,Disorderly Patron
2019-01-08T00:00:00Z,09:24:00,Tuesday,BLOOR,MUSC,0,0,N,YU,5421,Miscellaneous Speed Control
2019-01-08T00:00:00Z,12:30:00,Tuesday,OSSINGTON,MUTO,3,6,E,BD,5301,Misc. Transportation Other - Employee Non-Chargeable
2019-01-08T00:00:00Z,13:36:00,Tuesday,LANSDOWNE,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-08T00:00:00Z,14:09:00,Tuesday,ROYAL YORK,MUSC,0,0,E,BD,5139,Miscellaneous Speed Control
2019-01-08T00:00:00Z,14:21:00,Tuesday,ST CLAIR WEST,TUS,5,10,N,YU,5501,Crew Unable to Maintain Schedule
2019-01-08T00:00:00Z,14:25:00,Tuesday,RUNNYMEDE,MUSC,0,0,W,BD,5052,Miscellaneous Speed Control
2019-01-08T00:00:00Z,15:04:00,Tuesday,ISLINGTON,MUSC,0,0,E,BD,5237,Miscellaneous Speed Control
2019-01-08T00:00:00Z,15:05:00,Tuesday,NORTH YORK CTR,SUDP,0,0,S,YU,5401,Disorderly Patron
2019-01-08T00:00:00Z,15:21:00,Tuesday,UNION,SUAP,0,0,NA,YU,0,Assault / Patron Involved
2019-01-08T00:00:00Z,15:23:00,Tuesday,UNION,MUPAA,3,6,N,YU,5936,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-08T00:00:00Z,15:29:00,Tuesday,ROYAL YORK,SUDP,0,0,E,BD,5216,Disorderly Patron
2019-01-08T00:00:00Z,15:45:00,Tuesday,MCCOWAN,SREAS,0,0,NA,SRT,3023,NA
2019-01-08T00:00:00Z,15:50:00,Tuesday,EGLINTON,MUIRS,0,0,N,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-01-08T00:00:00Z,16:30:00,Tuesday,WELLESLEY,MUPAA,7,9,S,YU,5726,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-08T00:00:00Z,16:43:00,Tuesday,WILSON YARD,EUBK,5,7,S,YU,5681,Brakes
2019-01-08T00:00:00Z,16:47:00,Tuesday,SHERBOURNE,MUI,12,14,W,BD,5181,Injured or ill Customer (On Train) - Transported
2019-01-08T00:00:00Z,17:11:00,Tuesday,ISLINGTON,MUSC,0,0,W,BD,5068,Miscellaneous Speed Control
2019-01-08T00:00:00Z,17:22:00,Tuesday,WARDEN,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-01-08T00:00:00Z,17:40:00,Tuesday,ST GEORGE YUS,MUIR,0,0,N,YU,5986,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-08T00:00:00Z,18:03:00,Tuesday,ISLINGTON,MUSC,0,0,W,BD,5286,Miscellaneous Speed Control
2019-01-08T00:00:00Z,18:03:00,Tuesday,SHEPPARD WEST,MUIR,0,0,N,YU,5986,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-08T00:00:00Z,18:10:00,Tuesday,KING,MUNCA,0,0,NA,YU,0,NA
2019-01-08T00:00:00Z,18:12:00,Tuesday,HIGH PARK,MUSC,0,0,E,BD,5336,Miscellaneous Speed Control
2019-01-08T00:00:00Z,18:15:00,Tuesday,HIGH PARK,MUSC,0,0,E,BD,5365,Miscellaneous Speed Control
2019-01-08T00:00:00Z,18:31:00,Tuesday,SCARB CTR,MRUI,0,0,NA,SRT,0,NA
2019-01-08T00:00:00Z,18:36:00,Tuesday,GREENWOOD,MUD,4,7,W,BD,5205,Door Problems - Passenger Related
2019-01-08T00:00:00Z,18:47:00,Tuesday,KEELE,MUSC,0,0,W,BD,5023,Miscellaneous Speed Control
2019-01-08T00:00:00Z,18:55:00,Tuesday,JANE,MUPAA,0,0,E,BD,5265,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-08T00:00:00Z,19:03:00,Tuesday,WILSON,EUNT,5,7,S,YU,5556,Equipment - No Trouble Found
2019-01-08T00:00:00Z,19:18:00,Tuesday,EGLINTON WEST,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-08T00:00:00Z,19:34:00,Tuesday,GREENWOOD YARD,MUSC,0,0,W,BD,5091,Miscellaneous Speed Control
2019-01-08T00:00:00Z,19:39:00,Tuesday,BLOOR DANFORTH SUBWAY,MUO,0,0,NA,BD,0,Miscellaneous Other
2019-01-08T00:00:00Z,20:25:00,Tuesday,ROYAL YORK,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-01-08T00:00:00Z,20:28:00,Tuesday,FINCH,MUPAA,0,0,N,YU,6081,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-08T00:00:00Z,20:36:00,Tuesday,DUNDAS WEST,SUDP,0,0,NA,BD,0,Disorderly Patron
2019-01-08T00:00:00Z,20:40:00,Tuesday,SHEPPARD,TUSC,0,0,N,YU,5831,Operator Overspeeding
2019-01-08T00:00:00Z,20:42:00,Tuesday,DAVISVILLE,MUSC,0,0,N,YU,6076,Miscellaneous Speed Control
2019-01-08T00:00:00Z,20:55:00,Tuesday,FINCH,TUSC,0,0,N,YU,6116,Operator Overspeeding
2019-01-08T00:00:00Z,21:09:00,Tuesday,DUNDAS WEST,SUAE,0,0,NA,NA,4422,Assault / Employee Involved
2019-01-08T00:00:00Z,21:18:00,Tuesday,VAUGHAN MC,MUPAA,0,0,N,YU,5676,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-08T00:00:00Z,21:45:00,Tuesday,KING,PUTIJ,5,8,S,YU,6071,Insulated Joint Related Problem
2019-01-08T00:00:00Z,22:00:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-01-08T00:00:00Z,22:07:00,Tuesday,YORKDALE,MUIS,0,0,S,YU,5756,Injured or ill Customer (In Station) - Transported
2019-01-08T00:00:00Z,22:14:00,Tuesday,KING,PUTIJ,0,0,S,YU,5746,Insulated Joint Related Problem
2019-01-08T00:00:00Z,22:46:00,Tuesday,KING,PUMST,0,0,NA,YU,0,Station Stairway Incident
2019-01-08T00:00:00Z,23:11:00,Tuesday,VAUGHAN MC,MUIR,0,0,S,YU,5441,Injured or ill Customer (On Train) - Medical Aid Refused
2019-01-08T00:00:00Z,23:25:00,Tuesday,KING,PUTIJ,0,0,S,YU,6131,Insulated Joint Related Problem
2019-01-08T00:00:00Z,23:56:00,Tuesday,KING,EUSC,0,0,N,YU,5566,Speed Control Equipment
2019-01-08T00:00:00Z,23:59:00,Tuesday,SPADINA BD,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported
2019-01-09T00:00:00Z,00:38:00,Wednesday,SUMMERHILL,SUAP,0,0,NA,YU,0,Assault / Patron Involved
2019-01-09T00:00:00Z,03:12:00,Wednesday,WOODBINE,MUIE,0,0,NA,BD,0,Injured Employee
2019-01-09T00:00:00Z,06:03:00,Wednesday,COXWELL,MUSC,0,0,E,BD,5271,Miscellaneous Speed Control
2019-01-09T00:00:00Z,06:08:00,Wednesday,KIPLING,MUSC,0,0,E,BD,5237,Miscellaneous Speed Control
2019-01-09T00:00:00Z,06:16:00,Wednesday,OSSINGTON,MUSC,0,0,W,BD,5127,Miscellaneous Speed Control
2019-01-09T00:00:00Z,06:52:00,Wednesday,FINCH,TUCC,7,9,S,YU,5696,Transit Control Related Problems
2019-01-09T00:00:00Z,07:01:00,Wednesday,BLOOR,MUTO,5,7,S,YU,5641,Misc. Transportation Other - Employee Non-Chargeable
2019-01-09T00:00:00Z,07:11:00,Wednesday,KING,PUTIJ,11,13,S,YU,5641,Insulated Joint Related Problem
2019-01-09T00:00:00Z,07:23:00,Wednesday,GREENWOOD,EUSC,0,0,E,BD,5098,Speed Control Equipment
2019-01-09T00:00:00Z,07:44:00,Wednesday,SHEPPARD,PUSRA,7,9,S,YU,5606,Subway Radio System Fault
2019-01-09T00:00:00Z,07:46:00,Wednesday,DON MILLS,EUBK,0,0,E,SHP,6166,Brakes
2019-01-09T00:00:00Z,08:13:00,Wednesday,UNION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-09T00:00:00Z,08:32:00,Wednesday,ISLINGTON,TUSC,3,5,E,BD,5098,Operator Overspeeding
2019-01-09T00:00:00Z,08:36:00,Wednesday,KIPLING,MUSC,0,0,E,BD,5366,Miscellaneous Speed Control
2019-01-09T00:00:00Z,08:36:00,Wednesday,ST GEORGE YUS,PUSRA,3,5,N,YU,5606,Subway Radio System Fault
2019-01-09T00:00:00Z,08:37:00,Wednesday,FINCH,MUSC,0,0,S,YU,6111,Miscellaneous Speed Control
2019-01-09T00:00:00Z,11:00:00,Wednesday,HIGHWAY 407,MUPAA,0,0,N,YU,5496,Passenger Assistance Alarm Activated - No Trouble Found
2019-01-09T00:00:00Z,11:11:00,Wednesday,LAWRENCE WEST,MUI,26,29,S,YU,5671,Injured or ill Customer (On Train) - Transported
2019-01-09T00:00:00Z,12:37:00,Wednesday,KEELE,MUSC,0,0,W,BD,5111,Miscellaneous Speed Control
2019-01-09T00:00:00Z,12:59:00,Wednesday,ST CLAIR,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
2019-01-09T00:00:00Z,13:12:00,Wednesday,KING,PUTIJ,6,9,S,YU,5676,Insulated Joint Related Problem
2019-01-09T00:00:00Z,13:17:00,Wednesday,KENNEDY BD,EUBO,3,6,W,BD,5192,Body
2019-01-09T00:00:00Z,13:18:00,Wednesday,DUNDAS WEST,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-01-09T00:00:00Z,13:33:00,Wednesday,OLD MILL,TUOS,0,0,E,BD,5282,Operator Overshot Platform
2019-01-09T00:00:00Z,14:26:00,Wednesday,LANSDOWNE,SUAP,0,0,W,BD,0,Assault / Patron Involved
